variant,round,metric,value
task4,21037.0,score,1.82
task4,21038.0,score,1.83
task4,21039.0,score,1.82
task4,21040.0,score,1.83
task4,21041.0,score,1.86
task4,21042.0,score,1.9
task4,21043.0,score,1.92
task4,21044.0,score,1.93
task4,21045.0,score,1.94
task4,21046.0,score,1.93
task4,21047.0,score,1.91
task4,21048.0,score,1.91
task4,21049.0,score,1.89
task4,21050.0,score,1.87
task4,21051.0,score,1.94
task4,21052.0,score,1.92
task4,21053.0,score,1.98
task4,21054.0,score,1.96
task4,21055.0,score,1.95
task4,21056.0,score,1.94
task4,21057.0,score,1.87
task4,21058.0,score,1.86
task4,21059.0,score,1.85
task4,21060.0,score,1.85
task4,21061.0,score,1.84
task4,21062.0,score,1.83
task4,21063.0,score,1.91
task4,21064.0,score,1.91
task4,21065.0,score,1.91
task4,21066.0,score,1.89
task4,21067.0,score,1.89
task4,21068.0,score,1.88
task4,21069.0,score,1.9
task4,21070.0,score,1.87
task4,21071.0,score,1.88
task4,21072.0,score,1.87
task4,21073.0,score,1.89
task4,21074.0,score,1.91
task4,21075.0,score,1.85
task4,21076.0,score,1.87
task4,21077.0,score,1.88
task4,21078.0,score,1.89
task4,21079.0,score,1.88
task4,21080.0,score,1.87
task4,21081.0,score,1.86
task4,21082.0,score,1.88
task4,21083.0,score,1.9
task4,21084.0,score,1.9
task4,21085.0,score,1.91
task4,21086.0,score,1.89
task4,21087.0,score,1.88
task4,21088.0,score,1.87
task4,21089.0,score,1.86
task4,21090.0,score,1.87
task4,21091.0,score,1.86
task4,21092.0,score,1.84
task4,21093.0,score,1.84
task4,21094.0,score,1.84
task4,21095.0,score,1.88
task4,21096.0,score,1.86
task4,21097.0,score,1.87
task4,21098.0,score,1.89
task4,21099.0,score,1.93
task4,21100.0,score,1.93
task4,21101.0,score,1.96
task4,21102.0,score,1.97
task4,21103.0,score,1.99
task4,21104.0,score,1.98
task4,21105.0,score,1.99
task4,21106.0,score,2.0
task4,21107.0,score,2.03
task4,21108.0,score,2.04
task4,21109.0,score,2.07
task4,21110.0,score,2.08
task4,21111.0,score,2.1
task4,21112.0,score,2.1
task4,21113.0,score,2.07
task4,21114.0,score,2.07
task4,21115.0,score,2.02
task4,21116.0,score,2.03
task4,21117.0,score,2.01
task4,21118.0,score,1.99
task4,21119.0,score,1.98
task4,21120.0,score,1.96
task4,21121.0,score,1.99
task4,21122.0,score,1.92
task4,21123.0,score,1.95
task4,21124.0,score,1.97
task4,21125.0,score,1.97
task4,21126.0,score,1.96
task4,21127.0,score,1.96
task4,21128.0,score,1.91
task4,21129.0,score,1.95
task4,21130.0,score,1.94
task4,21131.0,score,1.95
task4,21132.0,score,1.94
task4,21133.0,score,1.96
task4,21134.0,score,1.97
task4,21135.0,score,1.92
task4,21136.0,score,1.96
task4,21137.0,score,1.98
task4,21138.0,score,2.01
task4,21139.0,score,2.02
task4,21140.0,score,2.02
task4,21141.0,score,2.02
task4,21142.0,score,1.98
task4,21143.0,score,1.98
task4,21144.0,score,2.0
task4,21145.0,score,2.01
task4,21146.0,score,2.02
task4,21147.0,score,2.04
task4,21148.0,score,2.04
task4,21149.0,score,2.06
task4,21150.0,score,2.08
task4,21151.0,score,2.05
task4,21152.0,score,2.03
task4,21153.0,score,2.0
task4,21154.0,score,2.04
task4,21155.0,score,2.06
task4,21156.0,score,2.06
task4,21157.0,score,2.08
task4,21158.0,score,2.1
task4,21159.0,score,2.09
task4,21160.0,score,2.1
task4,21161.0,score,2.11
task4,21162.0,score,2.13
task4,21163.0,score,2.06
task4,21164.0,score,2.06
task4,21165.0,score,2.08
task4,21166.0,score,2.08
task4,21167.0,score,2.09
task4,21168.0,score,2.12
task4,21169.0,score,2.11
task4,21170.0,score,2.1
task4,21171.0,score,2.11
task4,21172.0,score,2.13
task4,21173.0,score,2.12
task4,21174.0,score,2.11
task4,21175.0,score,2.12
task4,21176.0,score,2.12
task4,21177.0,score,2.14
task4,21178.0,score,2.16
task4,21179.0,score,2.22
task4,21180.0,score,2.22
task4,21181.0,score,2.24
task4,21182.0,score,2.2
task4,21183.0,score,2.18
task4,21184.0,score,2.19
task4,21185.0,score,2.19
task4,21186.0,score,2.23
task4,21187.0,score,2.23
task4,21188.0,score,2.22
task4,21189.0,score,2.23
task4,21190.0,score,2.2
task4,21191.0,score,2.18
task4,21192.0,score,2.2
task4,21193.0,score,2.18
task4,21194.0,score,2.21
task4,21195.0,score,2.17
task4,21196.0,score,2.2
task4,21197.0,score,2.18
task4,21198.0,score,2.19
task4,21199.0,score,2.15
task4,21200.0,score,2.13
task4,21201.0,score,2.12
task4,21202.0,score,2.12
task4,21203.0,score,2.14
task4,21204.0,score,2.14
task4,21205.0,score,2.13
task4,21206.0,score,2.13
task4,21207.0,score,2.14
task4,21208.0,score,2.15
task4,21209.0,score,2.14
task4,21210.0,score,2.16
task4,21211.0,score,2.17
task4,21212.0,score,2.18
task4,21213.0,score,2.21
task4,21214.0,score,2.21
task4,21215.0,score,2.26
task4,21216.0,score,2.26
task4,21217.0,score,2.28
task4,21218.0,score,2.31
task4,21219.0,score,2.33
task4,21220.0,score,2.33
task4,21221.0,score,2.31
task4,21222.0,score,2.34
task4,21223.0,score,2.33
task4,21224.0,score,2.31
task4,21225.0,score,2.32
task4,21226.0,score,2.33
task4,21227.0,score,2.31
task4,21228.0,score,2.27
task4,21229.0,score,2.29
task4,21230.0,score,2.32
task4,21231.0,score,2.34
task4,21232.0,score,2.34
task4,21233.0,score,2.33
task4,21234.0,score,2.33
task4,21235.0,score,2.4
task4,21236.0,score,2.36
task4,21237.0,score,2.36
task4,21238.0,score,2.32
task4,21239.0,score,2.37
task4,21240.0,score,2.35
task4,21241.0,score,2.33
task4,21242.0,score,2.35
task4,21243.0,score,2.35
task4,21244.0,score,2.34
task4,21245.0,score,2.33
task4,21246.0,score,2.37
task4,21247.0,score,2.35
task4,21248.0,score,2.35
task4,21249.0,score,2.34
task4,21250.0,score,2.32
task4,21251.0,score,2.32
task4,21252.0,score,2.31
task4,21253.0,score,2.37
task4,21254.0,score,2.33
task4,21255.0,score,2.3
task4,21256.0,score,2.32
task4,21257.0,score,2.29
task4,21258.0,score,2.28
task4,21259.0,score,2.29
task4,21260.0,score,2.28
task4,21261.0,score,2.27
task4,21262.0,score,2.28
task4,21263.0,score,2.26
task4,21264.0,score,2.28
task4,21265.0,score,2.28
task4,21266.0,score,2.3
task4,21267.0,score,2.3
task4,21268.0,score,2.29
task4,21269.0,score,2.27
task4,21270.0,score,2.33
task4,21271.0,score,2.33
task4,21272.0,score,2.33
task4,21273.0,score,2.32
task4,21274.0,score,2.34
task4,21275.0,score,2.36
task4,21276.0,score,2.36
task4,21277.0,score,2.34
task4,21278.0,score,2.31
task4,21279.0,score,2.23
task4,21280.0,score,2.29
task4,21281.0,score,2.25
task4,21282.0,score,2.26
task4,21283.0,score,2.26
task4,21284.0,score,2.26
task4,21285.0,score,2.27
task4,21286.0,score,2.25
task4,21287.0,score,2.26
task4,21288.0,score,2.25
task4,21289.0,score,2.24
task4,21290.0,score,2.24
task4,21291.0,score,2.24
task4,21292.0,score,2.24
task4,21293.0,score,2.29
task4,21294.0,score,2.25
task4,21295.0,score,2.29
task4,21296.0,score,2.28
task4,21297.0,score,2.29
task4,21298.0,score,2.31
task4,21299.0,score,2.3
task4,21300.0,score,2.37
task4,21301.0,score,2.39
task4,21302.0,score,2.4
task4,21303.0,score,2.38
task4,21304.0,score,2.39
task4,21305.0,score,2.42
task4,21306.0,score,2.44
task4,21307.0,score,2.41
task4,21308.0,score,2.39
task4,21309.0,score,2.39
task4,21310.0,score,2.37
task4,21311.0,score,2.35
task4,21312.0,score,2.35
task4,21313.0,score,2.32
task4,21314.0,score,2.32
task4,21315.0,score,2.27
task4,21316.0,score,2.28
task4,21317.0,score,2.26
task4,21318.0,score,2.25
task4,21319.0,score,2.24
task4,21320.0,score,2.24
task4,21321.0,score,2.23
task4,21322.0,score,2.19
task4,21323.0,score,2.16
task4,21324.0,score,2.18
task4,21325.0,score,2.19
task4,21326.0,score,2.2
task4,21327.0,score,2.22
task4,21328.0,score,2.23
task4,21329.0,score,2.17
task4,21330.0,score,2.18
task4,21331.0,score,2.14
task4,21332.0,score,2.15
task4,21333.0,score,2.14
task4,21334.0,score,2.15
task4,21335.0,score,2.08
task4,21336.0,score,2.1
task4,21337.0,score,2.07
task4,21338.0,score,2.08
task4,21339.0,score,2.04
task4,21340.0,score,2.06
task4,21341.0,score,2.05
task4,21342.0,score,2.04
task4,21343.0,score,2.03
task4,21344.0,score,2.02
task4,21345.0,score,2.01
task4,21346.0,score,1.98
task4,21347.0,score,2.0
task4,21348.0,score,2.01
task4,21349.0,score,2.01
task4,21350.0,score,2.02
task4,21351.0,score,1.98
task4,21352.0,score,2.0
task4,21353.0,score,1.93
task4,21354.0,score,1.96
task4,21355.0,score,1.96
task4,21356.0,score,1.93
task4,21357.0,score,1.93
task4,21358.0,score,1.95
task4,21359.0,score,1.94
task4,21360.0,score,1.98
task4,21361.0,score,1.97
task4,21362.0,score,1.99
task4,21363.0,score,2.02
task4,21364.0,score,2.0
task4,21365.0,score,1.99
task4,21366.0,score,1.98
task4,21367.0,score,1.97
task4,21368.0,score,2.01
task4,21369.0,score,2.04
task4,21370.0,score,1.97
task4,21371.0,score,1.94
task4,21372.0,score,1.92
task4,21373.0,score,1.93
task4,21374.0,score,1.92
task4,21375.0,score,1.89
task4,21376.0,score,1.86
task4,21377.0,score,1.93
task4,21378.0,score,1.93
task4,21379.0,score,1.94
task4,21380.0,score,1.87
task4,21381.0,score,1.87
task4,21382.0,score,1.89
task4,21383.0,score,1.87
task4,21384.0,score,1.87
task4,21385.0,score,1.87
task4,21386.0,score,1.85
task4,21387.0,score,1.83
task4,21388.0,score,1.83
task4,21389.0,score,1.83
task4,21390.0,score,1.86
task4,21391.0,score,1.9
task4,21392.0,score,1.91
task4,21393.0,score,1.86
task4,21394.0,score,1.86
task4,21395.0,score,1.82
task4,21396.0,score,1.83
task4,21397.0,score,1.83
task4,21398.0,score,1.82
task4,21399.0,score,1.81
task4,21400.0,score,1.76
task4,21401.0,score,1.74
task4,21402.0,score,1.79
task4,21403.0,score,1.79
task4,21404.0,score,1.78
task4,21405.0,score,1.76
task4,21406.0,score,1.75
task4,21407.0,score,1.75
task4,21408.0,score,1.76
task4,21409.0,score,1.76
task4,21410.0,score,1.76
task4,21411.0,score,1.77
task4,21412.0,score,1.77
task4,21413.0,score,1.76
task4,21414.0,score,1.77
task4,21415.0,score,1.77
task4,21416.0,score,1.76
task4,21417.0,score,1.77
task4,21418.0,score,1.77
task4,21419.0,score,1.76
task4,21420.0,score,1.76
task4,21421.0,score,1.75
task4,21422.0,score,1.77
task4,21423.0,score,1.79
task4,21424.0,score,1.76
task4,21425.0,score,1.76
task4,21426.0,score,1.75
task4,21427.0,score,1.75
task4,21428.0,score,1.77
task4,21429.0,score,1.78
task4,21430.0,score,1.77
task4,21431.0,score,1.79
task4,21432.0,score,1.78
task4,21433.0,score,1.77
task4,21434.0,score,1.76
task4,21435.0,score,1.77
task4,21436.0,score,1.77
task4,21437.0,score,1.78
task4,21438.0,score,1.78
task4,21439.0,score,1.77
task4,21440.0,score,1.79
task4,21441.0,score,1.83
task4,21442.0,score,1.82
task4,21443.0,score,1.82
task4,21444.0,score,1.83
task4,21445.0,score,1.83
task4,21446.0,score,1.82
task4,21447.0,score,1.87
task4,21448.0,score,1.89
task4,21449.0,score,1.92
task4,21450.0,score,1.95
task4,21451.0,score,1.99
task4,21452.0,score,1.97
task4,21453.0,score,1.94
task4,21454.0,score,1.91
task4,21455.0,score,1.93
task4,21456.0,score,1.95
task4,21457.0,score,1.96
task4,21458.0,score,2.03
task4,21459.0,score,2.04
task4,21460.0,score,2.02
task4,21461.0,score,2.03
task4,21462.0,score,2.0
task4,21463.0,score,1.97
task4,21464.0,score,1.99
task4,21465.0,score,1.98
task4,21466.0,score,1.97
task4,21467.0,score,2.02
task4,21468.0,score,1.96
task4,21469.0,score,1.93
task4,21470.0,score,1.96
task4,21471.0,score,1.98
task4,21472.0,score,1.98
task4,21473.0,score,1.98
task4,21474.0,score,1.99
task4,21475.0,score,2.03
task4,21476.0,score,2.05
task4,21477.0,score,1.97
task4,21478.0,score,1.95
task4,21479.0,score,1.97
task4,21480.0,score,1.98
task4,21481.0,score,2.0
task4,21482.0,score,1.99
task4,21483.0,score,2.02
task4,21484.0,score,1.99
task4,21485.0,score,1.99
task4,21486.0,score,1.99
task4,21487.0,score,1.99
task4,21488.0,score,2.0
task4,21489.0,score,2.02
task4,21490.0,score,1.99
task4,21491.0,score,1.98
task4,21492.0,score,1.98
task4,21493.0,score,2.03
task4,21494.0,score,2.03
task4,21495.0,score,2.03
task4,21496.0,score,2.01
task4,21497.0,score,1.99
task4,21498.0,score,1.98
task4,21499.0,score,1.99
task4,21500.0,score,2.03
task4,21501.0,score,2.04
task4,21502.0,score,1.98
task4,21503.0,score,1.98
task4,21504.0,score,1.99
task4,21505.0,score,1.99
task4,21506.0,score,1.99
task4,21507.0,score,2.0
task4,21508.0,score,2.02
task4,21509.0,score,1.99
task4,21510.0,score,2.04
task4,21511.0,score,2.1
task4,21512.0,score,2.12
task4,21513.0,score,2.15
task4,21514.0,score,2.12
task4,21515.0,score,2.12
task4,21516.0,score,2.12
task4,21517.0,score,2.13
task4,21518.0,score,2.14
task4,21519.0,score,2.15
task4,21520.0,score,2.18
task4,21521.0,score,2.2
task4,21522.0,score,2.19
task4,21523.0,score,2.19
task4,21524.0,score,2.21
task4,21525.0,score,2.21
task4,21526.0,score,2.22
task4,21527.0,score,2.21
task4,21528.0,score,2.25
task4,21529.0,score,2.31
task4,21530.0,score,2.28
task4,21531.0,score,2.27
task4,21532.0,score,2.29
task4,21533.0,score,2.3
task4,21534.0,score,2.37
task4,21535.0,score,2.37
task4,21536.0,score,2.36
task4,21537.0,score,2.39
task4,21538.0,score,2.4
task4,21539.0,score,2.4
task4,21540.0,score,2.4
task4,21541.0,score,2.4
task4,21542.0,score,2.41
task4,21543.0,score,2.42
task4,21544.0,score,2.41
task4,21545.0,score,2.43
task4,21546.0,score,2.44
task4,21547.0,score,2.38
task4,21548.0,score,2.35
task4,21549.0,score,2.3
task4,21550.0,score,2.33
task4,21551.0,score,2.29
task4,21552.0,score,2.32
task4,21553.0,score,2.32
task4,21554.0,score,2.34
task4,21555.0,score,2.34
task4,21556.0,score,2.34
task4,21557.0,score,2.33
task4,21558.0,score,2.24
task4,21559.0,score,2.3
task4,21560.0,score,2.35
task4,21561.0,score,2.36
task4,21562.0,score,2.34
task4,21563.0,score,2.35
task4,21564.0,score,2.33
task4,21565.0,score,2.35
task4,21566.0,score,2.34
task4,21567.0,score,2.28
task4,21568.0,score,2.28
task4,21569.0,score,2.3
task4,21570.0,score,2.28
task4,21571.0,score,2.27
task4,21572.0,score,2.26
task4,21573.0,score,2.26
task4,21574.0,score,2.27
task4,21575.0,score,2.26
task4,21576.0,score,2.27
task4,21577.0,score,2.3
task4,21578.0,score,2.33
task4,21579.0,score,2.33
task4,21580.0,score,2.34
task4,21581.0,score,2.34
task4,21582.0,score,2.34
task4,21583.0,score,2.31
task4,21584.0,score,2.38
task4,21585.0,score,2.37
task4,21586.0,score,2.38
task4,21587.0,score,2.41
task4,21588.0,score,2.42
task4,21589.0,score,2.45
task4,21590.0,score,2.49
task4,21591.0,score,2.48
task4,21592.0,score,2.48
task4,21593.0,score,2.43
task4,21594.0,score,2.44
task4,21595.0,score,2.46
task4,21596.0,score,2.47
task4,21597.0,score,2.47
task4,21598.0,score,2.45
task4,21599.0,score,2.45
task4,21600.0,score,2.4
task4,21601.0,score,2.4
task4,21602.0,score,2.4
task4,21603.0,score,2.39
task4,21604.0,score,2.37
task4,21605.0,score,2.43
task4,21606.0,score,2.44
task4,21607.0,score,2.43
task4,21608.0,score,2.41
task4,21609.0,score,2.43
task4,21610.0,score,2.39
task4,21611.0,score,2.31
task4,21612.0,score,2.3
task4,21613.0,score,2.27
task4,21614.0,score,2.29
task4,21615.0,score,2.31
task4,21616.0,score,2.32
task4,21617.0,score,2.31
task4,21618.0,score,2.31
task4,21619.0,score,2.3
task4,21620.0,score,2.35
task4,21621.0,score,2.33
task4,21622.0,score,2.37
task4,21623.0,score,2.38
task4,21624.0,score,2.37
task4,21625.0,score,2.42
task4,21626.0,score,2.4
task4,21627.0,score,2.44
task4,21628.0,score,2.4
task4,21629.0,score,2.4
task4,21630.0,score,2.41
task4,21631.0,score,2.44
task4,21632.0,score,2.43
task4,21633.0,score,2.44
task4,21634.0,score,2.38
task4,21635.0,score,2.39
task4,21636.0,score,2.39
task4,21637.0,score,2.4
task4,21638.0,score,2.4
task4,21639.0,score,2.41
task4,21640.0,score,2.38
task4,21641.0,score,2.37
task4,21642.0,score,2.37
task4,21643.0,score,2.35
task4,21644.0,score,2.34
task4,21645.0,score,2.31
task4,21646.0,score,2.31
task4,21647.0,score,2.32
task4,21648.0,score,2.32
task4,21649.0,score,2.36
task4,21650.0,score,2.31
task4,21651.0,score,2.39
task4,21652.0,score,2.37
task4,21653.0,score,2.39
task4,21654.0,score,2.38
task4,21655.0,score,2.38
task4,21656.0,score,2.36
task4,21657.0,score,2.39
task4,21658.0,score,2.4
task4,21659.0,score,2.32
task4,21660.0,score,2.3
task4,21661.0,score,2.28
task4,21662.0,score,2.28
task4,21663.0,score,2.28
task4,21664.0,score,2.29
task4,21665.0,score,2.28
task4,21666.0,score,2.29
task4,21667.0,score,2.3
task4,21668.0,score,2.33
task4,21669.0,score,2.33
task4,21670.0,score,2.34
task4,21671.0,score,2.36
task4,21672.0,score,2.38
task4,21673.0,score,2.39
task4,21674.0,score,2.36
task4,21675.0,score,2.34
task4,21676.0,score,2.32
task4,21677.0,score,2.29
task4,21678.0,score,2.27
task4,21679.0,score,2.28
task4,21680.0,score,2.26
task4,21681.0,score,2.25
task4,21682.0,score,2.23
task4,21683.0,score,2.23
task4,21684.0,score,2.18
task4,21685.0,score,2.18
task4,21686.0,score,2.19
task4,21687.0,score,2.17
task4,21688.0,score,2.18
task4,21689.0,score,2.14
task4,21690.0,score,2.1
task4,21691.0,score,2.09
task4,21692.0,score,2.08
task4,21693.0,score,2.07
task4,21694.0,score,2.08
task4,21695.0,score,2.09
task4,21696.0,score,2.07
task4,21697.0,score,2.09
task4,21698.0,score,2.11
task4,21699.0,score,2.12
task4,21700.0,score,2.13
task4,21701.0,score,2.12
task4,21702.0,score,2.14
task4,21703.0,score,2.15
task4,21704.0,score,2.15
task4,21705.0,score,2.11
task4,21706.0,score,2.07
task4,21707.0,score,2.1
task4,21708.0,score,2.09
task4,21709.0,score,2.07
task4,21710.0,score,2.07
task4,21711.0,score,2.09
task4,21712.0,score,2.09
task4,21713.0,score,2.09
task4,21714.0,score,2.07
task4,21715.0,score,2.04
task4,21716.0,score,2.04
task4,21717.0,score,2.04
task4,21718.0,score,2.05
task4,21719.0,score,2.04
task4,21720.0,score,1.99
task4,21721.0,score,2.0
task4,21722.0,score,1.97
task4,21723.0,score,1.95
task4,21724.0,score,1.95
task4,21725.0,score,1.92
task4,21726.0,score,1.94
task4,21727.0,score,1.92
task4,21728.0,score,1.89
task4,21729.0,score,1.86
task4,21730.0,score,1.89
task4,21731.0,score,1.88
task4,21732.0,score,1.88
task4,21733.0,score,1.86
task4,21734.0,score,1.85
task4,21735.0,score,1.83
task4,21736.0,score,1.82
task4,21737.0,score,1.77
task4,21738.0,score,1.76
task4,21739.0,score,1.75
task4,21740.0,score,1.75
task4,21741.0,score,1.73
task4,21742.0,score,1.72
task4,21743.0,score,1.74
task4,21744.0,score,1.75
task4,21745.0,score,1.77
task4,21746.0,score,1.75
task4,21747.0,score,1.75
task4,21748.0,score,1.75
task4,21749.0,score,1.74
task4,21750.0,score,1.74
task4,21751.0,score,1.65
task4,21752.0,score,1.67
task4,21753.0,score,1.68
task4,21754.0,score,1.69
task4,21755.0,score,1.72
task4,21756.0,score,1.74
task4,21757.0,score,1.73
task4,21758.0,score,1.75
task4,21759.0,score,1.82
task4,21760.0,score,1.77
task4,21761.0,score,1.81
task4,21762.0,score,1.83
task4,21763.0,score,1.83
task4,21764.0,score,1.83
task4,21765.0,score,1.82
task4,21766.0,score,1.83
task4,21767.0,score,1.83
task4,21768.0,score,1.82
task4,21769.0,score,1.83
task4,21770.0,score,1.81
task4,21771.0,score,1.79
task4,21772.0,score,1.79
task4,21773.0,score,1.78
task4,21774.0,score,1.79
task4,21775.0,score,1.78
task4,21776.0,score,1.78
task4,21777.0,score,1.79
task4,21778.0,score,1.8
task4,21779.0,score,1.77
task4,21780.0,score,1.78
task4,21781.0,score,1.8
task4,21782.0,score,1.81
task4,21783.0,score,1.84
task4,21784.0,score,1.85
task4,21785.0,score,1.89
task4,21786.0,score,1.86
task4,21787.0,score,1.87
task4,21788.0,score,1.85
task4,21789.0,score,1.85
task4,21790.0,score,1.85
task4,21791.0,score,1.85
task4,21792.0,score,1.87
task4,21793.0,score,1.9
task4,21794.0,score,1.89
task4,21795.0,score,1.88
task4,21796.0,score,1.91
task4,21797.0,score,1.99
task4,21798.0,score,2.03
task4,21799.0,score,2.01
task4,21800.0,score,2.03
task4,21801.0,score,2.02
task4,21802.0,score,2.01
task4,21803.0,score,1.99
task4,21804.0,score,1.99
task4,21805.0,score,2.0
task4,21806.0,score,2.01
task4,21807.0,score,1.98
task4,21808.0,score,1.98
task4,21809.0,score,1.98
task4,21810.0,score,1.96
task4,21811.0,score,1.95
task4,21812.0,score,1.95
task4,21813.0,score,2.0
task4,21814.0,score,2.01
task4,21815.0,score,2.01
task4,21816.0,score,2.02
task4,21817.0,score,2.04
task4,21818.0,score,2.02
task4,21819.0,score,2.01
task4,21820.0,score,1.99
task4,21821.0,score,1.98
task4,21822.0,score,1.98
task4,21823.0,score,2.01
task4,21824.0,score,2.02
task4,21825.0,score,1.98
task4,21826.0,score,1.96
task4,21827.0,score,1.93
task4,21828.0,score,1.96
task4,21829.0,score,1.94
task4,21830.0,score,1.92
task4,21831.0,score,1.89
task4,21832.0,score,1.94
task4,21833.0,score,1.94
task4,21834.0,score,1.97
task4,21835.0,score,1.98
task4,21836.0,score,1.97
task4,21837.0,score,1.99
task4,21838.0,score,2.01
task4,21839.0,score,2.08
task4,21840.0,score,2.07
task4,21841.0,score,2.06
task4,21842.0,score,2.07
task4,21843.0,score,2.06
task4,21844.0,score,2.06
